Time,Clusters,BTC,USD,Netflow_Bytes,Port,label
8,1,30,5447,1374,5061,0
1,1,30,5452,1392,5061,0
6,1,30,5457,1410,5061,0
3,1,30,5462,1428,5061,0
3,1,30,5467,1446,5061,0
6,1,30,5472,1464,5061,0
9,1,30,5477,1482,5061,0
12,1,30,5482,1500,5061,0
15,1,20,5487,1518,5061,0
18,1,20,5492,1536,5061,0
21,1,20,5497,1554,5061,0
24,1,20,5502,1572,5061,0
27,1,20,5507,1590,5061,0
30,1,20,5512,1608,5061,0
6,1,20,5517,1626,5061,0
9,1,20,5522,1644,5061,0
12,1,20,5527,1662,5061,0
15,1,20,5532,1680,5061,0
18,1,20,5537,1698,5061,0
21,1,20,5542,1716,5061,0
24,1,20,5547,1734,5061,0
27,1,20,5552,1752,5061,0
1,1,20,5557,1770,5061,0
4,1,20,5562,1788,5061,0
7,1,20,5567,1806,5061,0
10,1,20,5572,1824,5061,0
13,1,20,5577,1842,5061,0
16,1,20,5582,1860,5061,0
19,1,20,5587,1878,5061,0
22,1,20,5592,1896,5061,0
25,1,20,5597,1914,5061,0
28,1,20,5602,1932,5061,0
31,1,20,5607,1950,5061,0
34,1,20,5612,1968,5062,0
37,1,20,5617,1986,5062,0
40,1,20,5622,2004,5062,0
43,1,20,5627,2022,5062,0
46,1,20,5632,2040,5062,0
49,1,20,5637,2058,5062,0
52,1,20,5642,2076,5062,0
4,1,20,5647,2094,5062,0
6,1,20,5652,2112,5062,0
8,1,20,5657,2130,5062,0
10,1,20,5662,2148,5062,0
12,1,20,5667,2166,5062,0
14,1,20,5672,2184,5062,0
16,1,20,5677,2202,5062,0
18,1,20,5682,2220,5062,0
20,1,20,5687,2238,5062,0
22,1,20,5692,2256,5062,0
24,1,20,5697,2274,5062,0
26,1,20,5702,2292,5062,0
28,1,20,5707,2310,5062,0
30,1,20,5712,2328,5062,0
32,1,20,5717,2346,5062,0
34,1,20,5722,2364,5062,0
36,1,20,5727,2382,5062,0
38,1,20,5732,2400,5062,0
40,1,20,5737,2418,5062,0
42,1,20,5742,2436,5062,0
44,1,20,5747,2454,5062,0
46,1,20,5752,2472,5062,0
48,1,20,5757,2490,5062,0
50,1,20,5762,2508,5062,0
52,1,20,5767,2526,5062,0
54,1,20,5772,2544,5062,0
56,1,20,5777,2562,5062,0
58,1,20,5782,2580,5062,0
5,1,20,5787,2598,5062,0
7,1,20,5792,2616,5062,0
9,1,20,5797,2634,5062,0
11,1,20,5802,2652,5062,0
13,1,20,1,3,5066,0
15,1,20,1,22,5066,0
17,1,20,1,41,5066,0
19,1,20,1,60,5066,0
21,1,20,1,79,5066,0
23,1,20,1,98,5066,0
25,1,20,1,117,5066,0
27,1,20,1,136,5066,0
29,1,20,1,155,5066,0
31,1,20,1,174,5066,0
33,1,20,1,193,5066,0
35,1,20,1,212,5066,0
37,1,20,1,231,5066,0
39,1,20,1,250,5066,0
41,1,20,1,269,5066,0
43,1,20,1,288,5066,0
45,1,20,1,307,5061,0
47,1,20,1,326,5061,0
49,1,20,1,345,5061,0
51,1,20,1,364,5061,0
53,1,20,1,383,5061,0
55,1,20,1,402,5061,0
57,1,20,1,421,5061,0
1,1,20,1,440,5061,0
5,1,20,1,459,5061,0
9,1,20,1,478,5061,0
13,1,20,1,497,5061,0
17,1,20,1,516,5061,0
21,1,20,1,535,5061,0
25,1,20,1,554,5061,0
29,1,20,1,573,5061,0
33,1,20,1,592,5061,0
37,1,20,1,611,5061,0
41,1,20,1,630,5061,0
45,1,20,1,649,5061,0
49,1,20,1,668,5061,0
53,1,20,1,687,5061,0
57,1,20,1,706,5061,0
1,1,20,1,725,5061,0
5,1,20,1,744,5061,0
9,1,20,1,763,5061,0
13,1,20,1,782,5061,0
17,1,20,1,801,5061,0
21,1,20,1,820,5061,0
25,1,20,1,839,5062,0
29,1,20,1,858,5062,0
33,1,20,1,877,5062,0
37,1,20,1,896,5062,0
41,1,20,1,915,5062,0
1,1,20,1,934,5062,0
8,1,20,1,953,5062,0
1,1,20,1,972,5062,0
1,1,20,1,991,5068,0
1,1,20,1,1010,5068,0
7,11,20,5432,7,5061,0
7,11,20,5440,14,5061,0
13,11,20,5448,21,5061,0
13,11,20,5456,28,5061,0
19,11,20,5464,35,5061,0
19,11,20,5472,42,5061,0
25,11,20,5480,49,5061,0
25,11,20,5488,56,5061,0
31,11,20,5496,63,5061,0
31,11,20,5504,70,5061,0
37,11,20,5512,77,5061,0
37,11,20,5520,84,5061,0
43,11,20,5528,91,5061,0
43,11,20,5536,98,5062,0
49,11,20,5544,105,5062,0
49,11,20,5552,112,5062,0
55,11,20,5560,119,5062,0
50,11,20,5568,126,5062,0
45,11,20,5576,133,5062,0
40,11,20,5584,140,5062,0
35,11,20,5592,147,5062,0
30,11,20,5600,154,5062,0
25,11,20,5608,161,5062,0
20,11,20,5616,168,5062,0
15,11,20,5624,175,5062,0
10,11,20,5632,182,5062,0
5,11,20,5640,189,5062,0
1,11,20,5648,196,5062,0
7,11,20,5656,203,5062,0
2,11,20,5664,210,5062,0
1,11,20,5672,217,5062,0
4,11,20,5680,224,5062,0
1,11,20,5688,231,5062,0
6,11,20,5696,238,5062,0
1,11,20,5704,245,5062,0
5,11,20,5712,252,5062,0
3,11,20,5720,259,5062,0
1,11,20,5728,266,5062,0
2,11,20,5736,273,5062,0
1,11,20,5744,280,5062,0
4,11,20,5752,287,5062,0
5,11,20,5760,294,5062,0
4,11,20,5768,301,5062,0
7,11,20,5776,308,5062,0
8,11,20,5784,315,5062,0
7,11,20,5792,322,5062,0
10,11,20,5800,329,5062,0
11,11,20,5808,336,5062,0
10,11,20,5816,343,5062,0
13,11,20,5824,350,5062,0
14,11,20,5832,357,5062,0
13,11,20,5840,364,5062,0
16,11,20,5848,371,5062,0
17,11,20,5856,378,5062,0
16,11,20,5864,385,5062,0
19,11,20,5872,392,5062,0
20,11,20,5880,399,5062,0
19,11,20,5888,406,5062,0
22,11,20,5896,413,5062,0
23,11,20,5904,420,5062,0
22,11,20,5912,427,5062,0
25,11,20,5920,434,5062,0
26,11,20,5928,441,5062,0
25,11,28,5936,448,5062,0
28,11,28,5944,455,5062,0
29,11,28,5952,462,5062,0
28,11,28,5960,469,5062,0
31,11,28,5968,476,5062,0
32,11,28,5976,483,5062,0
31,11,28,5984,490,5062,0
34,2,28,2054,8,5066,0
35,2,28,2061,9,5066,0
34,2,28,2068,10,5066,0
37,2,28,2075,11,5066,0
38,2,28,2082,12,5066,0
37,2,28,2089,13,5066,0
40,2,28,2096,14,5066,0
41,2,28,2103,15,5066,0
40,2,28,2110,16,5066,0
43,2,28,2117,17,5066,0
44,2,28,2124,18,5066,0
43,2,28,2131,19,5066,0
46,2,28,2138,20,5066,0
47,2,28,2145,21,5066,0
46,2,28,2152,22,5066,0
49,2,28,2159,23,5066,0
50,2,28,2166,24,5066,0
49,2,28,2173,25,5066,0
52,2,28,2180,26,5066,0
53,2,28,2187,27,5066,0
52,2,28,2194,28,5066,0
55,2,28,2201,29,5066,0
56,2,28,2208,30,5066,0
55,2,28,2215,31,5066,0
58,2,28,2222,32,5066,0
1,2,28,2229,33,5066,0
58,2,28,2236,34,5066,0
1,2,28,2243,35,5066,0
6,2,28,2250,36,5068,0
4,2,28,2257,37,5068,0
9,2,28,2264,38,5068,0
7,2,28,2271,39,5068,0
12,2,28,2278,40,5068,0
10,2,28,2285,41,5068,0
15,2,28,2292,42,5068,0
13,2,28,2299,43,5068,0
18,2,28,2306,44,5068,0
16,2,28,2313,45,5068,0
21,2,2,2320,46,5068,0
19,2,2,2327,47,5068,0
24,2,2,2334,48,5068,0
22,2,2,2341,49,5068,0
27,2,2,2348,50,5068,0
25,2,2,2355,51,5068,0
56,2,2,2362,52,5068,0
28,2,2,2369,53,5068,0
50,2,2,2376,54,5068,0
31,2,2,2383,55,5068,0
53,2,2,2390,56,5068,0
34,2,2,2397,57,5068,0
56,2,2,2404,58,5068,0
37,2,2,2411,59,5068,0
59,2,2,2418,60,5068,0
40,2,2,2425,61,5068,0
45,2,2,2432,62,5068,0
43,2,2,2439,63,5068,0
48,2,2,2446,64,5068,0
46,2,2,2453,65,5068,0
51,2,2,2460,66,5068,0
49,2,2,2467,67,5068,0
54,2,2,2474,68,5068,0
52,2,2,2481,69,5068,0
57,2,2,2488,70,5068,0
55,2,2,2495,71,5068,0
1,2,2,2502,72,5068,0
58,2,2,2509,73,5068,0
1,2,2,2516,74,5068,0
59,2,2,2523,75,5068,0
50,2,2,2530,76,5068,0
41,2,2,2537,77,5068,0
32,2,2,2544,78,5068,0
23,2,2,2551,79,5068,0
14,2,2,2558,80,5068,0
5,2,2,2565,81,5068,0
8,2,2,2572,82,5068,0
11,2,2,2579,83,5068,0
14,2,2,2586,84,5068,0
17,2,2,2593,85,5068,0
20,2,2,2600,86,5068,0
23,2,2,2607,87,5068,0
26,2,2,2614,88,5068,0
29,2,2,2621,89,5068,0
32,2,2,2628,90,5068,0
35,2,2,2635,91,5068,0
38,2,2,2642,92,5068,0
41,2,2,2649,93,5068,0
44,2,2,2656,94,5068,0
47,2,2,2663,95,5068,0
50,2,2,2670,96,5068,0
1,2,2,2677,97,5068,0
4,2,2,2684,98,5068,0
1,2,2,2691,99,5068,0
4,2,2,2698,100,5068,0
7,2,2,2705,101,5068,0
10,2,2,2712,102,5068,0
13,2,2,2719,103,5068,0
16,2,2,2726,104,5068,0
19,2,2,2733,105,5068,0
22,2,2,2740,106,5068,0
25,2,2,2747,107,5068,0
28,2,2,2754,108,5068,0
31,2,2,2761,109,5068,0
27,2,2,2768,110,5068,0
23,2,2,2775,111,5068,0
19,2,2,2782,112,5068,0
15,2,2,2789,113,5068,0
11,2,2,2796,114,5068,0
7,2,2,2803,115,5068,0
3,2,2,2810,116,5068,0
1,2,2,2817,117,5068,0
6,2,2,2824,118,5068,0
4,2,2,2831,119,5068,0
9,2,2,2838,120,5068,0
7,2,2,2845,121,5068,0
12,2,2,2852,122,5068,0
10,2,2,2859,123,5068,0
15,2,2,2866,124,5068,0
13,2,2,2873,125,5068,0
18,2,2,2880,126,5068,0
16,2,2,2887,127,5068,0
21,2,2,2894,128,5068,0
19,2,2,2901,129,5068,0
24,2,2,2908,130,5068,0
22,2,2,2915,131,5068,0
27,2,2,2922,132,5068,0
25,2,2,2929,133,5068,0
30,2,2,2936,134,5068,0
28,2,2,2943,135,5068,0
33,2,2,2950,136,5068,0
31,2,2,2957,137,5068,0
36,2,2,2964,138,5068,0
34,2,2,2971,139,5068,0
39,2,2,2978,140,5068,0
37,2,2,2985,141,5068,0
42,2,2,2992,142,5068,0
40,2,2,2999,143,5068,0
45,2,2,3006,144,5068,0
43,2,2,3013,145,5068,0
48,2,2,3020,146,5068,0
46,2,2,3027,147,5068,0
51,2,2,3034,148,5068,0
49,2,2,3041,149,5068,0
0,2,2,3048,150,5068,0
52,2,2,3055,151,5068,0
3,2,2,3062,152,5068,0
55,2,2,3069,153,5068,0
6,2,2,3076,154,5068,0
58,2,2,103,50,5066,0
9,2,2,109,54,5061,0
61,2,2,115,58,5061,0
12,2,2,121,62,5061,0
4,2,2,127,66,5061,0
7,2,2,133,70,5061,0
10,2,2,139,74,5061,0
13,2,2,145,78,5061,0
16,2,2,151,82,5061,0
19,2,2,157,86,5061,0
22,2,2,163,90,5061,0
25,2,2,169,94,5061,0
28,2,2,175,98,5061,0
31,2,2,181,102,5061,0
34,2,2,187,106,5061,0
37,2,19,193,110,5061,0
40,2,19,199,114,5061,0
43,2,19,205,118,5061,0
46,2,19,211,122,5061,0
49,2,19,217,126,5061,0
52,2,19,223,130,5061,0
55,2,19,229,134,5061,0
58,2,19,235,138,5061,0
1,2,19,241,142,5061,0
4,2,19,247,146,5061,0
7,2,19,253,150,5061,0
10,2,19,259,154,5061,0
13,2,19,265,158,5061,0
16,2,19,271,162,5061,0
19,2,19,277,166,5061,0
22,2,19,283,170,5061,0
25,2,19,289,174,5061,0
28,2,19,295,178,5061,0
31,2,19,301,182,5061,0
34,2,19,307,186,5061,0
37,2,19,313,190,5061,0
40,2,19,319,194,5061,0
43,2,19,325,198,5061,0
46,2,19,331,202,5061,0
49,2,19,337,206,5061,0
52,2,19,343,210,5061,0
55,2,19,349,214,5061,0
58,2,19,355,218,5061,0
1,2,19,361,222,5061,0
51,2,19,367,226,5062,0
1,2,19,373,230,5062,0
44,2,19,379,234,5062,0
1,2,19,385,238,5062,0
37,2,19,391,242,5062,0
9,2,19,397,246,5062,0
30,2,19,403,250,5062,0
32,2,19,409,254,5062,0
28,2,19,415,258,5062,0
24,2,19,421,262,5062,0
20,2,19,427,266,5062,0
1,2,19,433,270,5062,0
23,2,19,439,274,5062,0
4,2,19,445,278,5062,0
26,2,19,451,282,5062,0
7,2,19,457,286,5062,0
29,2,19,463,290,5062,0
10,2,19,469,294,5062,0
32,2,19,475,298,5062,0
13,2,19,481,302,5062,0
35,2,19,487,306,5062,0
16,2,19,493,310,5062,0
38,2,19,499,314,5066,0
19,2,19,505,318,5066,0
41,2,19,511,322,5066,0
22,2,19,517,326,5066,0
44,2,19,523,330,5066,0
25,2,19,529,334,5066,0
47,2,19,535,338,5066,0
28,2,19,541,342,5066,0
50,2,19,547,346,5066,0
31,2,19,553,350,5066,0
53,2,19,559,354,5066,0
34,2,19,565,358,5066,0
56,2,19,571,362,5066,0
37,2,19,577,366,5066,0
59,2,19,583,370,5066,0
40,2,19,589,374,5066,0
1,2,19,595,378,5066,0
43,2,19,601,382,5066,0
4,2,19,607,386,5066,0
46,2,19,613,390,5066,0
7,2,19,619,394,5066,0
49,2,19,625,398,5066,0
1,2,19,631,402,5066,0
52,2,19,637,406,5066,0
4,2,19,643,410,5066,0
55,2,19,649,414,5066,0
7,2,19,655,418,5066,0
58,2,19,661,422,5062,0
10,2,19,667,426,5062,0
4,2,19,673,430,5062,0
13,2,19,679,434,5062,0
4,2,19,685,438,5062,0
7,2,19,691,442,5062,0
10,2,19,697,446,5062,0
13,2,19,703,450,5062,0
16,2,19,709,454,5062,0
19,2,19,715,458,5062,0
22,2,19,721,462,5062,0
25,2,19,727,466,5062,0
28,2,19,733,470,5062,0
31,2,19,739,474,5062,0
34,2,19,745,478,5062,0
37,2,19,751,482,5062,0
40,2,19,757,486,5062,0
43,2,19,763,490,5062,0
46,2,19,769,494,5062,0
49,2,19,775,498,5062,0
52,2,19,781,502,5062,0
55,2,19,787,506,5062,0
58,2,19,793,510,5062,0
1,2,19,799,514,5062,0
4,2,19,805,518,5062,0
7,2,19,811,522,5062,0
10,2,19,817,526,5062,0
13,2,19,823,530,5062,0
16,2,19,829,534,5062,0
19,2,19,835,538,5062,0
22,2,19,841,542,5062,0
25,2,19,847,546,5062,0
28,2,19,853,550,5062,0
31,2,19,859,554,5062,0
34,2,19,865,558,5062,0
37,2,19,871,562,5062,0
40,2,19,877,566,5062,0
43,2,19,883,570,5062,0
46,2,19,889,574,5062,0
49,2,19,895,578,5062,0
52,2,19,901,582,5062,0
55,2,19,907,586,5062,0
58,2,19,913,590,5062,0
1,2,19,919,594,5062,0
51,2,19,925,598,5062,0
1,2,19,931,602,5062,0
44,2,19,937,606,5062,0
1,2,19,943,610,5062,0
37,2,19,949,614,5062,0
9,2,19,955,618,5062,0
30,2,19,961,622,5062,0
23,2,19,967,626,5062,0
50,2,19,973,630,5062,0
40,2,19,979,634,5062,0
2,2,19,985,638,5062,0
20,2,19,991,642,5062,0
8,2,19,997,646,5062,0
41,2,4,1003,650,5062,0
22,2,4,1009,654,5062,0
18,2,4,1015,658,5062,0
3,2,4,1021,662,5062,0
26,2,4,1027,666,5062,0
22,2,4,1033,670,5062,0
7,2,4,1039,674,5062,0
30,2,4,1045,678,5062,0
26,2,4,1051,682,5062,0
9,2,4,1057,686,5062,0
34,2,4,1063,690,5062,0
30,2,4,1069,694,5062,0
13,2,4,1075,698,5062,0
38,2,4,1081,702,5062,0
8,2,4,1087,706,5062,0
17,2,4,1093,710,5062,0
42,2,4,1099,714,5062,0
12,2,4,1105,718,5062,0
21,2,4,1111,722,5062,0
46,2,4,1117,726,5062,0
8,2,4,1123,730,5062,0
25,2,4,1129,734,5062,0
50,2,4,1135,738,5062,0
12,2,4,1141,742,5062,0
29,2,4,1147,746,5062,0
4,2,4,1153,750,5062,0
16,2,4,1159,754,5062,0
33,2,4,1165,758,5062,0
8,2,4,1171,762,5062,0
20,2,4,1177,766,5062,0
7,2,4,1183,770,5062,0
12,2,4,1189,774,5062,0
24,2,4,1195,778,5062,0
11,2,4,1201,782,5062,0
16,2,4,1207,786,5062,0
10,2,4,1213,790,5062,0
6,2,4,1219,794,5062,0
6,2,4,1225,798,5062,0
56,2,4,1231,802,5062,0
10,2,4,1237,806,5062,0
10,2,4,1243,810,5062,0
60,2,4,1249,814,5062,0
14,2,4,1255,818,5062,0
45,2,4,1261,822,5062,0
43,2,4,1267,826,5062,0
41,2,4,1273,830,5062,0
39,2,4,1279,834,5062,0
37,2,4,1285,838,5062,0
35,2,4,1291,842,5062,0
7,2,4,1297,846,5062,0
5,2,4,1303,850,5062,0
3,2,4,1309,854,5062,0
1,2,4,1315,858,5062,0
6,2,4,1321,862,5062,0
45,2,4,1327,866,5062,0
43,2,4,1333,870,5062,0
41,2,4,1339,874,5062,0
50,2,4,1345,878,5062,0
48,2,4,1351,882,5062,0
46,2,4,1357,886,5062,0
44,2,4,1363,890,5062,0
42,2,4,1369,894,5062,0
40,2,4,1375,898,5062,0
38,2,4,1381,902,5062,0
36,2,4,1387,906,5062,0
34,2,4,1393,910,5062,0
32,2,4,1399,914,5062,0
30,2,4,1405,918,5062,0
28,2,4,1411,922,5062,0
26,2,4,1417,926,5062,0
31,2,4,1423,930,5062,0
36,2,4,1429,934,5062,0
41,2,4,1435,938,5062,0
46,2,4,1441,942,5062,0
51,2,4,1447,946,5062,0
56,2,4,1453,950,5062,0
4,2,4,1459,954,5062,0
9,2,4,1465,958,5062,0
14,2,4,1471,962,5062,0
19,2,4,1477,966,5062,0
24,2,4,1483,970,5062,0
21,2,4,1489,974,5062,0
26,9,4,1,2,5066,0
21,9,4,1,8,5066,0
16,9,4,1,14,5066,0
11,9,4,1,20,5066,0
6,9,4,1,26,5066,0
1,9,4,1,32,5066,0
4,9,4,1,38,5066,0
3,9,4,1,44,5066,0
7,9,4,1,50,5066,0
7,9,4,1,56,5066,0
7,9,4,1,62,5066,0
7,9,4,1,68,5066,0
20,9,4,1,74,5066,0
7,9,4,1,80,5066,0
2,9,4,1,86,5066,0
1,9,4,1,92,5066,0
6,9,4,1,98,5066,0
1,9,4,1,104,5066,0
5,9,4,1,110,5066,0
1,9,4,1,116,5066,0
1,9,4,1,122,5066,0
10,9,16,1,128,5066,0
5,9,16,1,134,5066,0
1,9,16,1,140,5066,0
1,9,16,1,146,5066,0
0,9,16,1,152,5066,0
6,9,16,1,158,5066,0
1,9,16,1,164,5066,0
1,9,16,1,170,5066,0
6,9,16,1,176,5066,0
1,9,16,1,182,5066,0
1,9,16,1,188,5066,0
7,9,16,1,194,5066,0
2,9,16,1,200,5066,0
8,9,16,1,206,5066,0
7,9,16,1,212,5066,0
2,9,16,1,218,5066,0
3,9,16,1,224,5066,0
30,9,16,1,230,5066,0
25,9,16,1,236,5066,0
58,9,16,1,242,5066,0
50,9,16,1,248,5066,0
42,9,16,1,254,5066,0
34,9,16,1,260,5066,0
26,9,16,1,266,5066,0
18,9,16,1,272,5066,0
10,9,16,1,278,5066,0
2,9,16,1,284,5066,0
10,9,16,1,290,5066,0
2,9,16,1,296,5066,0
4,9,16,1,302,5066,0
9,9,16,1,308,5066,0
1,9,16,1,314,5066,0
9,9,16,1,320,5066,0
1,9,16,1,326,5066,0
1,9,16,1,332,5066,0
50,9,16,1,338,5066,0
42,9,16,1,344,5066,0
34,9,16,1,350,5066,0
26,9,16,1,356,5066,0
18,9,16,1,362,5066,0
10,9,16,1,368,5066,0
2,9,16,1,374,5066,0
6,9,16,1,380,5066,0
4,9,16,1,386,5066,0
6,9,16,1,392,5066,0
9,9,16,1,398,5066,0
12,9,16,1,404,5066,0
15,9,16,1,410,5066,0
18,9,16,1,416,5066,0
21,9,16,1,422,5066,0
24,9,16,1,428,5066,0
27,9,16,1,434,5066,0
30,9,16,1,440,5066,0
33,9,16,1,446,5066,0
36,9,6,1,452,5066,0
39,9,6,1,458,5066,0
42,9,6,1,464,5066,0
45,9,6,1,470,5066,0
48,9,6,1,476,5066,0
51,9,6,1,482,5066,0
54,9,6,1,488,5066,0
52,9,6,1,494,5066,0
50,9,6,1,500,5066,0
48,9,6,1,506,5066,0
46,9,6,1,512,5066,0
44,9,6,1,518,5066,0
42,9,6,1,524,5066,0
40,9,6,1,530,5066,0
38,9,6,1,536,5066,0
36,9,6,1,542,5066,0
34,9,6,1,548,5066,0
32,9,6,1,554,5066,0
30,9,6,1,560,5066,0
28,9,6,1,566,5066,0
26,9,6,1,572,5066,0
24,9,6,1,578,5066,0
22,9,6,1,584,5066,0
20,9,6,1,590,5066,0
18,9,6,1,596,5066,0
16,9,6,1,602,5066,0
14,9,6,1,608,5066,0
12,9,6,1,614,5066,0
10,9,6,1,620,5066,0
8,9,6,1,626,5066,0
6,9,6,1,632,5066,0
4,9,6,1,638,5066,0
6,9,6,1,644,5066,0
8,9,6,1,650,5066,0
10,9,6,1,656,5066,0
12,9,6,1,662,5066,0
14,9,6,1,668,5066,0
16,9,6,1,674,5066,0
18,9,6,1,680,5066,0
20,9,6,1,686,5066,0
22,9,6,1,692,5066,0
24,9,9,1,698,5066,0
26,9,9,1,704,5066,0
28,9,9,1,710,5066,0
30,9,9,1,716,5066,0
32,9,9,1,722,5066,0
34,9,9,1,728,5066,0
36,9,9,1,734,5066,0
38,9,9,1,740,5066,0
40,9,9,1,746,5066,0
42,9,9,1,752,5066,0
44,9,9,1,758,5066,0
46,9,9,1,764,5066,0
48,9,9,1,770,5066,0
50,9,9,1,776,5066,0
52,9,9,1,782,5066,0
54,9,9,1,788,5066,0
56,9,9,1,794,5066,0
58,9,9,1,800,5066,0
40,9,9,1,806,5066,0
37,9,9,1,812,5066,0
34,9,9,1,818,5066,0
31,9,9,1,824,5066,0
28,9,9,1,830,5066,0
25,9,9,1,836,5066,0
22,9,9,1,842,5066,0
19,9,9,1,848,5066,0
16,9,9,1,854,5066,0
13,9,9,1,860,5066,0
10,9,9,1,866,5066,0
7,9,9,1,872,5066,0
4,9,9,1,878,5066,0
1,9,9,1,884,5066,0
1,9,9,1,890,5066,0
7,9,9,1,896,5066,0
4,9,9,1,902,5066,0
4,9,9,1,908,5066,0
10,9,9,1,914,5062,0
7,9,9,1,920,5062,0
7,9,9,1,926,5062,0
13,9,9,1,932,5062,0
10,9,9,1,938,5062,0
10,9,9,1,944,5062,0
16,9,9,1,950,5062,0
13,9,9,1,956,5062,0
13,9,9,1,962,5062,0
19,9,9,1,968,5062,0
16,9,9,1,974,5062,0
16,9,9,1,980,5062,0
22,9,9,1,986,5062,0
27,9,9,1,992,5062,0
19,9,9,1,998,5062,0
25,9,9,1,1004,5062,0
30,9,9,1,1010,5062,0
22,9,9,1,1016,5062,0
28,9,9,1,1022,5062,0
33,9,9,1,1028,5062,0
25,9,9,1,1034,5062,0
31,9,7,1,1040,5062,0
36,9,7,1,1046,5062,0
28,9,7,1,1052,5062,0
34,9,7,1,1058,5062,0
39,9,7,1,1064,5062,0
31,9,7,1,1070,5062,0
37,9,7,1,1076,5062,0
42,9,7,1,1082,5062,0
34,9,7,1,1088,5062,0
40,9,7,1,1094,5062,0
45,9,7,1,1100,5062,0
37,9,7,1,1106,5062,0
43,9,7,1,1112,5062,0
48,9,7,1,1118,5062,0
40,9,7,1,1124,5062,0
46,9,7,1,1130,5062,0
51,9,7,1,1136,5062,0
43,9,7,1,1142,5062,0
49,9,7,1,1148,5062,0
54,9,7,1,1154,5062,0
46,9,7,1,1160,5062,0
52,9,7,1,1166,5062,0
57,9,7,1,1172,5062,0
49,9,7,1,1178,5062,0
55,9,7,1,1184,5062,0
60,9,7,1,1190,5062,0
52,9,7,1,1196,5062,0
58,9,7,1,1202,5062,0
63,9,7,1,1208,5062,0
55,9,7,1,1214,5062,0
61,9,7,1,1220,5062,0
66,9,7,1,1226,5062,0
58,9,7,1,1232,5062,0
4,9,7,1,1238,5062,0
6,9,7,1,1244,5062,0
8,9,7,1,1250,5062,0
10,9,7,1,1256,5062,0
12,9,7,1,1262,5062,0
9,9,7,1,1268,5062,0
11,9,7,1,1274,5062,0
13,9,7,1,1280,5062,0
15,9,7,1,1286,5062,0
17,9,7,1,1292,5062,0
19,9,7,1,1298,5062,0
21,9,7,1,1304,5062,0
23,9,7,1,1310,5062,0
25,9,7,1,1316,5062,0
27,9,7,1,1322,5062,0
29,9,7,1,1328,5062,0
31,9,7,1,1334,5062,0
7,9,7,1,1340,5062,0
9,9,7,1,1346,5062,0
11,9,7,1,1352,5062,0
13,9,7,1,1358,5062,0
15,9,7,1,1364,5062,0
17,9,7,1,1370,5062,0
19,9,7,1,1376,5062,0
21,9,7,1,1382,5062,0
23,9,7,1,1388,5062,0
25,9,7,1,1394,5062,0
27,9,7,1,1400,5062,0
2,9,7,1,1406,5062,0
4,9,7,1,1412,5062,0
6,9,7,1,1418,5062,0
8,9,7,1,1424,5062,0
10,9,7,1,1430,5062,0
12,9,7,1,1436,5062,0
14,9,7,1,1442,5062,0
16,9,7,1,1448,5062,0
18,9,7,1,1454,5062,0
20,9,7,1,1460,5062,0
49,9,7,1,1466,5062,0
51,9,7,1,1472,5062,0
53,9,7,1,1478,5062,0
55,9,7,1,1484,5062,0
57,9,7,1,1490,5062,0
59,9,7,1,1496,5062,0
40,9,7,1,1502,5062,0
42,9,7,1,1508,5062,0
44,9,7,1,1514,5062,0
46,9,7,1,1520,5062,0
48,9,7,1,1526,5062,0
50,9,7,1,1532,5062,0
52,9,7,1,1538,5062,0
54,9,7,1,1544,5062,0
56,9,7,1,1550,5062,0
6,9,7,1,1556,5062,0
8,9,7,1,1562,5062,0
10,9,7,1,1568,5062,0
12,9,20,1,1574,5062,0
9,9,20,1,1580,5062,0
11,9,20,1,1586,5062,0
13,9,20,1,1592,5062,0
4,9,20,1,1598,5062,0
6,9,20,1,1604,5062,0
8,9,20,1,1610,5062,0
10,9,20,1,1616,5062,0
12,1,5,345,1622,5062,0
14,1,5,348,8,5066,0
6,1,5,351,19,5066,0
8,1,5,354,30,5066,0
10,1,5,357,41,5066,0
12,1,5,360,52,5066,0
14,1,5,363,63,5066,0
5,1,5,366,74,5066,0
7,1,5,369,85,5066,0
9,1,5,372,96,5066,0
11,1,5,375,107,5066,0
13,1,5,378,118,5066,0
4,1,5,381,129,5066,0
6,1,5,384,140,5066,0
8,1,5,387,151,5066,0
10,1,5,390,162,5066,0
12,1,5,393,173,5066,0
14,1,5,396,184,5066,0
16,1,5,399,195,5066,0
6,1,5,402,206,5066,0
3,1,5,405,217,5066,0
5,1,5,408,228,5066,0
7,1,5,411,239,5066,0
9,1,5,414,250,5066,0
11,1,5,417,261,5066,0
13,1,5,420,272,5066,0
6,1,5,423,283,5066,0
8,1,5,426,294,5066,0
10,1,5,429,305,5066,0
12,1,5,432,316,5061,0
14,1,5,435,327,5061,0
16,1,5,438,338,5061,0
18,1,5,441,349,5061,0
20,1,5,444,360,5061,0
22,1,5,447,371,5061,0
24,1,5,450,382,5061,0
26,1,5,453,393,5061,0
28,1,5,456,404,5061,0
30,1,5,459,415,5061,0
32,1,5,462,426,5061,0
34,1,5,465,437,5061,0
36,1,5,468,448,5061,0
1,1,5,471,459,5061,0
3,1,5,474,470,5061,0
5,1,3,477,481,5061,0
7,1,3,480,492,5061,0
9,1,3,483,503,5061,0
11,1,3,486,514,5061,0
13,1,3,489,525,5061,0
